file,has_rawtext,date_search_begin,year_nav,has_caption
S0045-6535(22)03117-4__FULL.xml,False,20221201.0,2022.0,True
S0045-6535(22)03331-8__FULL.xml,False,20230101.0,2023.0,True
S0045-6535(22)03970-4__FULL.xml,False,20230201.0,2023.0,True
S0045-6535(22)04118-2__FULL.xml,False,20230201.0,2023.0,True
S0045-6535(22)04211-4__FULL.xml,False,20230301.0,2023.0,True
S0045-6535(23)00081-4__FULL.xml,False,20230301.0,2023.0,True
S0045-6535(23)00196-0__FULL.xml,False,20230301.0,2023.0,True
S0045-6535(23)00441-1__FULL.xml,False,20230501.0,2023.0,True
S0045-6535(23)00464-2__FULL.xml,False,20230501.0,2023.0,True
S0045-6535(23)00881-0__FULL.xml,False,20230701.0,2023.0,True
S0045-6535(23)01043-3__FULL.xml,False,20230801.0,2023.0,True
S0045-6535(23)01091-3__FULL.xml,False,20230801.0,2023.0,True
S0045-6535(23)01278-X__FULL.xml,False,20230901.0,2023.0,True
S0045-6535(23)01576-X__FULL.xml,False,20231001.0,2023.0,True
S0045-6535(23)01740-X__FULL.xml,False,20231001.0,2023.0,True
S0045-6535(23)01887-8__FULL.xml,False,20231001.0,2023.0,True
S0045-6535(23)02027-1__FULL.xml,False,20231001.0,2023.0,True
S0045-6535(23)02051-9__FULL.xml,False,20231001.0,2023.0,True
S0045-6535(23)02269-5__FULL.xml,False,20231101.0,2023.0,True
S0045-6535(23)02407-4__FULL.xml,False,20231101.0,2023.0,True
S0045-6535(23)02785-6__FULL.xml,False,20231201.0,2023.0,True
S0045-6535(23)02918-1__FULL.xml,False,20240101.0,2024.0,True
S0045-6535(23)02973-9__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(23)03012-6__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(23)03039-4__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(23)03051-5__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(23)03142-9__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(23)03243-5__FULL.xml,False,20240201.0,2024.0,True
S0045-6535(24)00024-9__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00153-X__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00155-3__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00231-5__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00310-2__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00312-6__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00328-X__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00343-6__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00346-1__FULL.xml,False,20240301.0,2024.0,True
S0045-6535(24)00666-0__FULL.xml,False,20240501.0,2024.0,True
S0045-6535(24)00757-4__FULL.xml,False,20240601.0,2024.0,True
S0045-6535(24)00829-4__FULL.xml,False,20240601.0,2024.0,True
S0045-6535(24)00981-0__FULL.xml,False,20240601.0,2024.0,True
S0045-6535(24)01440-1__FULL.xml,False,20240801.0,2024.0,True
S0045-6535(24)01533-9__FULL.xml,False,20240801.0,2024.0,True
S0045-6535(24)01718-1__FULL.xml,False,20240901.0,2024.0,True
S0045-6535(24)01786-7__FULL.xml,False,20240901.0,2024.0,True
S0045-6535(24)01863-0__FULL.xml,False,20240901.0,2024.0,True
S0045-6535(24)02164-7__FULL.xml,False,20240901.0,2024.0,True
S0045-6535(24)02440-8__FULL.xml,False,20241001.0,2024.0,True
S0045-6535(24)02484-6__FULL.xml,False,20241101.0,2024.0,True
S0045-6535(24)02558-X__FULL.xml,False,20241101.0,2024.0,True
S0045-6535(24)02571-2__FULL.xml,False,20241101.0,2024.0,True
S0045-6535(24)02736-X__FULL.xml,False,20241201.0,2024.0,True
S0045-6535(24)02767-X__FULL.xml,False,20241201.0,2024.0,True
S0045-6535(24)02838-8__FULL.xml,False,20250201.0,2025.0,True
S0045-6535(25)00233-4__FULL.xml,False,20250501.0,2025.0,True
S0045-6535(25)00298-X__FULL.xml,False,20250501.0,2025.0,True
S0045-6535(25)00310-8__FULL.xml,False,20250601.0,2025.0,True
S0045-6535(25)00354-6__FULL.xml,False,20250601.0,2025.0,True
S0045-6535(25)00459-X__FULL.xml,False,20250901.0,2025.0,True
S0045-6535(25)00684-8__FULL.xml,False,20251201.0,2025.0,True
S0048-9697(14)01206-6__FULL.xml,False,20141115.0,2014.0,True
S0048-9697(15)30052-8__FULL.xml,False,20150915.0,2015.0,True
S0048-9697(15)30529-5__FULL.xml,False,20151215.0,2015.0,True
S0048-9697(16)32347-6__FULL.xml,False,20170115.0,2017.0,True
S0048-9697(17)32457-9__FULL.xml,False,20180201.0,2018.0,True
S0048-9697(17)33487-3__FULL.xml,False,20180501.0,2018.0,True
S0048-9697(17)33534-9__FULL.xml,False,20180515.0,2018.0,True
S0048-9697(18)30674-0__FULL.xml,False,20180715.0,2018.0,True
S0048-9697(18)32919-X__FULL.xml,False,20190101.0,2019.0,True
S0048-9697(18)35111-8__FULL.xml,False,20190401.0,2019.0,True
S0048-9697(19)31740-1__FULL.xml,False,20190825.0,2019.0,True
S0048-9697(19)33343-1__FULL.xml,False,20191115.0,2019.0,True
S0048-9697(19)33921-X__FULL.xml,False,20191215.0,2019.0,True
S0048-9697(19)34596-6__FULL.xml,False,20200210.0,2020.0,True
S0048-9697(19)35031-4__FULL.xml,False,20200315.0,2020.0,True
S0048-9697(19)35827-9__FULL.xml,False,20200225.0,2020.0,True
S0048-9697(20)30434-4__FULL.xml,False,20200501.0,2020.0,True
S0048-9697(20)30743-9__FULL.xml,False,20200520.0,2020.0,True
S0048-9697(20)30797-X__FULL.xml,False,20200520.0,2020.0,True
S0048-9697(20)31072-X__FULL.xml,False,20200615.0,2020.0,True
S0048-9697(20)31924-0__FULL.xml,False,20200720.0,2020.0,True
S0048-9697(20)32869-2__FULL.xml,False,20201010.0,2020.0,True
S0048-9697(20)34348-5__FULL.xml,False,20201120.0,2020.0,True
S0048-9697(20)34504-6__FULL.xml,False,20201125.0,2020.0,True
S0048-9697(20)35191-3__FULL.xml,False,20210115.0,2021.0,True
S0048-9697(20)35703-X__FULL.xml,False,20210201.0,2021.0,True
S0048-9697(20)35822-8__FULL.xml,False,20210110.0,2021.0,True
S0048-9697(20)35915-5__FULL.xml,False,20201220.0,2020.0,True
S0048-9697(20)36470-6__FULL.xml,False,20210210.0,2021.0,True
S0048-9697(20)37559-8__FULL.xml,False,20210315.0,2021.0,True
S0048-9697(20)37812-8__FULL.xml,False,20210510.0,2021.0,True
S0048-9697(21)00061-9__FULL.xml,False,20210601.0,2021.0,True
S0048-9697(21)00735-X__FULL.xml,False,20210615.0,2021.0,True
S0048-9697(21)00860-3__FULL.xml,False,20210625.0,2021.0,True
S0048-9697(21)00902-5__FULL.xml,False,20210701.0,2021.0,True
S0048-9697(21)00988-8__FULL.xml,False,20210701.0,2021.0,True
S0048-9697(21)01176-1__FULL.xml,False,20210710.0,2021.0,True
S0048-9697(21)01531-X__FULL.xml,False,20210720.0,2021.0,True
S0048-9697(21)01589-8__FULL.xml,False,20210801.0,2021.0,True
S0048-9697(21)02074-X__FULL.xml,False,20210820.0,2021.0,True
S0048-9697(21)02699-1__FULL.xml,False,20210910.0,2021.0,True
S0048-9697(21)03270-8__FULL.xml,False,20211010.0,2021.0,True
S0048-9697(21)03534-8__FULL.xml,False,20211020.0,2021.0,True
S0048-9697(21)03797-9__FULL.xml,False,20211110.0,2021.0,True
S0048-9697(21)04369-2__FULL.xml,False,20211201.0,2021.0,True
S0048-9697(21)04470-3__FULL.xml,False,20211210.0,2021.0,True
S0048-9697(21)04827-0__FULL.xml,False,20220101.0,2022.0,True
S0048-9697(21)04986-X__FULL.xml,False,20220110.0,2022.0,True
S0048-9697(21)05169-X__FULL.xml,False,20220115.0,2022.0,True
S0048-9697(21)05521-2__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)05681-3__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)05981-7__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)05995-7__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)06238-0__FULL.xml,False,20220225.0,2022.0,True
S0048-9697(21)06248-3__FULL.xml,False,20220225.0,2022.0,True
S0048-9697(21)06365-8__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)06390-7__FULL.xml,False,20220201.0,2022.0,True
S0048-9697(21)07191-6__FULL.xml,False,20220301.0,2022.0,True
S0048-9697(21)07460-X__FULL.xml,False,20220310.0,2022.0,True
S0048-9697(21)07923-7__FULL.xml,False,20220501.0,2022.0,True
S0048-9697(22)00070-5__FULL.xml,False,20220415.0,2022.0,True
S0048-9697(22)01221-9__FULL.xml,False,20220620.0,2022.0,True
S0048-9697(22)01271-2__FULL.xml,False,20220620.0,2022.0,True
S0048-9697(22)01741-7__FULL.xml,False,20220710.0,2022.0,True
S0048-9697(22)01785-5__FULL.xml,False,20220710.0,2022.0,True
S0048-9697(22)01934-9__FULL.xml,False,20220720.0,2022.0,True
S0048-9697(22)01961-1__FULL.xml,False,20220801.0,2022.0,True
S0048-9697(22)02101-5__FULL.xml,False,20220801.0,2022.0,True
S0048-9697(22)02137-4__FULL.xml,False,20220810.0,2022.0,True
S0048-9697(22)02201-X__FULL.xml,False,20220815.0,2022.0,True
S0048-9697(22)02260-4__FULL.xml,False,20220815.0,2022.0,True
S0048-9697(22)02477-9__FULL.xml,False,20220815.0,2022.0,True
S0048-9697(22)02480-9__FULL.xml,False,20220815.0,2022.0,True
S0048-9697(22)02992-8__FULL.xml,False,20220910.0,2022.0,True
S0048-9697(22)03189-8__FULL.xml,False,20220910.0,2022.0,True
S0048-9697(22)03362-9__FULL.xml,False,20220915.0,2022.0,True
S0048-9697(22)03932-8__FULL.xml,False,20221020.0,2022.0,True
S0048-9697(22)03956-0__FULL.xml,False,20221010.0,2022.0,True
S0048-9697(22)04021-9__FULL.xml,False,20221020.0,2022.0,True
S0048-9697(22)04244-9__FULL.xml,False,20221020.0,2022.0,True
S0048-9697(22)04476-X__FULL.xml,False,20221110.0,2022.0,True
S0048-9697(22)04756-8__FULL.xml,False,20221115.0,2022.0,True
S0048-9697(22)05054-9__FULL.xml,False,20221210.0,2022.0,True
S0048-9697(22)05090-2__FULL.xml,False,20221210.0,2022.0,True
S0048-9697(22)05133-6__FULL.xml,False,20221201.0,2022.0,True
S0048-9697(22)06350-1__FULL.xml,False,20230115.0,2023.0,True
S0048-9697(22)06434-8__FULL.xml,False,20230120.0,2023.0,True
S0048-9697(22)06779-1__FULL.xml,False,20230120.0,2023.0,True
S0048-9697(22)06897-8__FULL.xml,False,20230201.0,2023.0,True
S0048-9697(22)07040-1__FULL.xml,False,20230201.0,2023.0,True
S0048-9697(22)07067-X__FULL.xml,False,20230210.0,2023.0,True
S0048-9697(22)07768-3__FULL.xml,False,20230225.0,2023.0,True
S0048-9697(22)07824-X__FULL.xml,False,20230225.0,2023.0,True
S0048-9697(22)07837-8__FULL.xml,False,20230225.0,2023.0,True
S0048-9697(23)00830-6__FULL.xml,False,20230510.0,2023.0,True
S0048-9697(23)01030-6__FULL.xml,False,20230610.0,2023.0,True
S0048-9697(23)01335-9__FULL.xml,False,20230615.0,2023.0,True
S0048-9697(23)02003-X__FULL.xml,False,20230710.0,2023.0,True
S0048-9697(23)02052-1__FULL.xml,False,20230710.0,2023.0,True
S0048-9697(23)02119-8__FULL.xml,False,20230715.0,2023.0,True
S0048-9697(23)02361-6__FULL.xml,False,20230810.0,2023.0,True
S0048-9697(23)03002-4__FULL.xml,False,20230910.0,2023.0,True
S0048-9697(23)03956-6__FULL.xml,False,20231101.0,2023.0,True
S0048-9697(23)03982-7__FULL.xml,False,20231101.0,2023.0,True
S0048-9697(23)04220-1__FULL.xml,False,20231115.0,2023.0,True
S0048-9697(23)04658-2__FULL.xml,False,20231201.0,2023.0,True
S0048-9697(23)04857-X__FULL.xml,False,20231215.0,2023.0,True
S0048-9697(23)04869-6__FULL.xml,False,20231125.0,2023.0,True
S0048-9697(23)05050-7__FULL.xml,False,20231110.0,2023.0,True
S0048-9697(23)05414-1__FULL.xml,False,20231210.0,2023.0,True
S0048-9697(23)05688-7__FULL.xml,False,20231220.0,2023.0,True
S0048-9697(23)05798-4__FULL.xml,False,20231215.0,2023.0,True
S0048-9697(23)05878-3__FULL.xml,False,20231220.0,2023.0,True
S0048-9697(23)06213-7__FULL.xml,False,20240101.0,2024.0,True
S0048-9697(23)06524-5__FULL.xml,False,20240110.0,2024.0,True
S0048-9697(23)06641-X__FULL.xml,False,20240110.0,2024.0,True
S0048-9697(23)06871-7__FULL.xml,False,20240115.0,2024.0,True
S0048-9697(23)06972-3__FULL.xml,False,20240115.0,2024.0,True
S0048-9697(23)07909-3__FULL.xml,False,20240220.0,2024.0,True
S0048-9697(23)07972-X__FULL.xml,False,20240220.0,2024.0,True
S0048-9697(23)08202-5__FULL.xml,False,20240220.0,2024.0,True
S0048-9697(23)08238-4__FULL.xml,False,20240301.0,2024.0,True
S0048-9697(24)00250-X__FULL.xml,False,20240310.0,2024.0,True
S0048-9697(24)00517-5__FULL.xml,False,20240325.0,2024.0,True
S0048-9697(24)00653-3__FULL.xml,False,20240320.0,2024.0,True
S0048-9697(24)00936-7__FULL.xml,False,20240401.0,2024.0,True
S0048-9697(24)01126-4__FULL.xml,False,20240410.0,2024.0,True
S0048-9697(24)01141-0__FULL.xml,False,20240420.0,2024.0,True
S0048-9697(24)01245-2__FULL.xml,False,20240415.0,2024.0,True
S0048-9697(24)01314-7__FULL.xml,False,20240415.0,2024.0,True
S0048-9697(24)01780-7__FULL.xml,False,20240510.0,2024.0,True
S0048-9697(24)02579-8__FULL.xml,False,20240615.0,2024.0,True
S0048-9697(24)02863-8__FULL.xml,False,20240620.0,2024.0,True
S0048-9697(24)02972-3__FULL.xml,False,20240625.0,2024.0,True
S0048-9697(24)03120-6__FULL.xml,False,20240625.0,2024.0,True
S0048-9697(24)03178-4__FULL.xml,False,20240701.0,2024.0,True
S0048-9697(24)04031-2__FULL.xml,False,20240920.0,2024.0,True
S0048-9697(24)04258-X__FULL.xml,False,20241010.0,2024.0,True
S0048-9697(24)04593-5__FULL.xml,False,20241015.0,2024.0,True
S0048-9697(24)04845-9__FULL.xml,False,20241015.0,2024.0,True
S0048-9697(24)04846-0__FULL.xml,False,20241020.0,2024.0,True
S0048-9697(24)04922-2__FULL.xml,False,20241015.0,2024.0,True
S0048-9697(24)05363-4__FULL.xml,False,20241101.0,2024.0,True
S0048-9697(24)05809-1__FULL.xml,False,20241115.0,2024.0,True
S0048-9697(24)06030-3__FULL.xml,False,20241120.0,2024.0,True
S0048-9697(24)06165-5__FULL.xml,False,20241125.0,2024.0,True
S0048-9697(24)06989-4__FULL.xml,False,20241201.0,2024.0,True
S0048-9697(24)07510-7__FULL.xml,False,20241220.0,2024.0,True
S0048-9697(24)08371-2__FULL.xml,False,20250110.0,2025.0,True
S0048-9697(25)00453-X__FULL.xml,False,20250310.0,2025.0,True
S0048-9697(25)00532-7__FULL.xml,False,20250315.0,2025.0,True
S0048-9697(25)00544-3__FULL.xml,False,20250315.0,2025.0,True
S0048-9697(25)00749-1__FULL.xml,False,20250401.0,2025.0,True
S0048-9697(25)00788-0__FULL.xml,False,20250410.0,2025.0,True
S0048-9697(25)01168-4__FULL.xml,False,20250610.0,2025.0,True
S0048-9697(25)01756-5__FULL.xml,False,20250920.0,2025.0,True
S0048-9697(25)02003-0__FULL.xml,False,20251020.0,2025.0,True
S0048-9697(25)02461-1__FULL.xml,False,20251120.0,2025.0,True
S0048-9697(25)02478-7__FULL.xml,False,20251120.0,2025.0,True
S0079-6425(01)00009-3__FULL.xml,False,20030101.0,2003.0,True
S0079-6425(06)00010-7__FULL.xml,False,20061101.0,2006.0,True
S0079-6425(06)00041-7__FULL.xml,False,20070701.0,2007.0,True
S0079-6425(06)00079-X__FULL.xml,False,20070801.0,2007.0,True
S0079-6425(14)00056-5__FULL.xml,False,20141001.0,2014.0,True
S0079-6425(14)00079-6__FULL.xml,False,20150401.0,2015.0,True
S0079-6425(15)00031-6__FULL.xml,False,20150701.0,2015.0,True
S0079-6425(15)00032-8__FULL.xml,False,20150801.0,2015.0,True
S0079-6425(15)00033-X__FULL.xml,False,20150701.0,2015.0,True
S0079-6425(16)30007-X__FULL.xml,False,20161001.0,2016.0,True
S0079-6425(16)30029-9__FULL.xml,False,20160901.0,2016.0,True
S0079-6425(17)30003-8__FULL.xml,False,20170501.0,2017.0,True
S0079-6425(17)30051-8__FULL.xml,False,20170701.0,2017.0,True
S0079-6425(17)30067-1__FULL.xml,False,20170801.0,2017.0,True
S0079-6425(17)30117-2__FULL.xml,False,20180301.0,2018.0,True
S0079-6425(18)30067-7__FULL.xml,False,20181001.0,2018.0,True
S0079-6425(18)30116-6__FULL.xml,False,20190501.0,2019.0,True
S0079-6425(19)30056-8__FULL.xml,False,20191201.0,2019.0,True
S0079-6425(19)30102-1__FULL.xml,False,20200401.0,2020.0,True
S0079-6425(20)30027-X__FULL.xml,False,20200701.0,2020.0,True
S0079-6425(20)30029-3__FULL.xml,False,20200801.0,2020.0,True
S0079-6425(20)30071-2__FULL.xml,False,20210601.0,2021.0,True
S0079-6425(20)30106-7__FULL.xml,False,20210201.0,2021.0,True
S0079-6425(21)00045-1__FULL.xml,False,20220101.0,2022.0,True
S0079-6425(21)00078-5__FULL.xml,False,20220101.0,2022.0,True
S0079-6425(21)00108-0__FULL.xml,False,20220201.0,2022.0,True
S0079-6425(21)00142-0__FULL.xml,False,20220401.0,2022.0,True
S0079-6425(22)00045-7__FULL.xml,False,20220701.0,2022.0,True
S0079-6425(22)00046-9__FULL.xml,False,20221001.0,2022.0,True
S0079-6425(22)00116-5__FULL.xml,False,20230201.0,2023.0,True
S0079-6425(22)00130-X__FULL.xml,False,20230301.0,2023.0,True
S0079-6425(23)00038-5__FULL.xml,False,20230701.0,2023.0,True
S0079-6425(23)00040-3__FULL.xml,False,20230701.0,2023.0,True
S0079-6425(23)00045-2__FULL.xml,False,20230701.0,2023.0,True
S0079-6425(23)00087-7__FULL.xml,False,20230901.0,2023.0,True
S0079-6425(23)00093-2__FULL.xml,False,20230901.0,2023.0,True
S0079-6425(23)00100-7__FULL.xml,False,20231001.0,2023.0,True
S0079-6425(23)00101-9__FULL.xml,False,20231001.0,2023.0,True
S0079-6425(23)00113-5__FULL.xml,False,20231001.0,2023.0,True
S0079-6425(23)00126-3__FULL.xml,False,20231201.0,2023.0,True
S0079-6425(23)00154-8__FULL.xml,False,20240401.0,2024.0,True
S0079-6425(24)00001-X__FULL.xml,False,20240401.0,2024.0,True
S0079-6425(24)00095-1__FULL.xml,False,20241201.0,2024.0,True
S0079-6425(24)00098-7__FULL.xml,False,20241201.0,2024.0,True
S0079-6425(24)00170-1__FULL.xml,False,20250301.0,2025.0,True
S0079-6425(24)00177-4__FULL.xml,False,20250401.0,2025.0,True
S0079-6425(25)00002-7__FULL.xml,False,20250501.0,2025.0,True
S0079-6425(25)00008-8__FULL.xml,False,20250601.0,2025.0,True
S0079-6425(25)00022-2__FULL.xml,False,20250501.0,2025.0,True
S0079-6425(25)00025-8__FULL.xml,False,20250601.0,2025.0,True
S0079-6425(25)00035-0__FULL.xml,False,20250601.0,2025.0,True
S0079-6425(25)00045-3__FULL.xml,False,20250901.0,2025.0,True
S0079-6425(25)00068-4__FULL.xml,False,20250901.0,2025.0,True
S0079-6425(25)00071-4__FULL.xml,False,20251101.0,2025.0,True
S0079-6425(25)00084-2__FULL.xml,False,20251101.0,2025.0,True
S0079-6425(25)00097-0__FULL.xml,False,20260101.0,2026.0,True
S0079-6425(25)00164-1__FULL.xml,False,20260301.0,2026.0,True
S0079-6425(25)00190-2__FULL.xml,False,20260301.0,2026.0,True
S0079-6700(00)00020-4__FULL.xml,False,20000901.0,2000.0,True
S0079-6700(01)00051-X__FULL.xml,False,20020501.0,2002.0,True
S0079-6700(02)00004-7__FULL.xml,False,20020601.0,2002.0,True
S0079-6700(03)00079-0__FULL.xml,False,20031101.0,2003.0,True
S0079-6700(07)00007-X__FULL.xml,False,20070401.0,2007.0,True
S0079-6700(07)00100-1__FULL.xml,False,20080101.0,2008.0,True
S0079-6700(08)00037-3__FULL.xml,False,20080801.0,2008.0,True
S0079-6700(08)00070-1__FULL.xml,False,20081201.0,2008.0,True
S0079-6700(09)00011-2__FULL.xml,False,20090601.0,2009.0,True
S0079-6700(09)00043-4__FULL.xml,False,20090901.0,2009.0,True
S0079-6700(10)00030-4__FULL.xml,False,20100701.0,2010.0,True
S0079-6700(10)00125-5__FULL.xml,False,20110801.0,2011.0,True
S0079-6700(11)00093-1__FULL.xml,False,20120301.0,2012.0,True
S0079-6700(12)00018-4__FULL.xml,False,20120601.0,2012.0,True
S0079-6700(12)00039-1__FULL.xml,False,20121101.0,2012.0,True
S0079-6700(12)00071-8__FULL.xml,False,20130101.0,2013.0,True
S0079-6700(13)00010-5__FULL.xml,False,20130801.0,2013.0,True
S0079-6700(13)00066-X__FULL.xml,False,20131001.0,2013.0,True
S0079-6700(13)00077-4__FULL.xml,False,20130901.0,2013.0,True
S0079-6700(14)00048-3__FULL.xml,False,20140801.0,2014.0,True
S0079-6700(15)00070-2__FULL.xml,False,20151201.0,2015.0,True
S0079-6700(16)30005-3__FULL.xml,False,20160701.0,2016.0,True
S0079-6700(16)30117-4__FULL.xml,False,20170301.0,2017.0,True
S0079-6700(17)30054-0__FULL.xml,False,20170801.0,2017.0,True
S0079-6700(17)30218-6__FULL.xml,False,20181201.0,2018.0,True
S0079-6700(18)30026-1__FULL.xml,False,20190401.0,2019.0,True
S0079-6700(18)30027-3__FULL.xml,False,20190501.0,2019.0,True
S0079-6700(18)30128-X__FULL.xml,False,20190701.0,2019.0,True
S0079-6700(18)30350-2__FULL.xml,False,20190801.0,2019.0,True
S0079-6700(18)30408-8__FULL.xml,False,20190701.0,2019.0,True
S0079-6700(21)00007-1__FULL.xml,False,20210301.0,2021.0,True
S0079-6700(21)00082-4__FULL.xml,False,20211001.0,2021.0,True
S0079-6700(21)00120-9__FULL.xml,False,20220201.0,2022.0,True
S0079-6700(22)00012-0__FULL.xml,False,20220401.0,2022.0,True
S0079-6700(22)00053-3__FULL.xml,False,20220701.0,2022.0,True
S0079-6700(22)00077-6__FULL.xml,False,20220901.0,2022.0,True
S0079-6700(22)00091-0__FULL.xml,False,20221001.0,2022.0,True
S0079-6700(23)00068-0__FULL.xml,False,20230801.0,2023.0,True
S0079-6700(23)00134-X__FULL.xml,False,20240201.0,2024.0,True
S0079-6700(24)00022-4__FULL.xml,False,20240401.0,2024.0,True
S0079-6700(24)00033-9__FULL.xml,False,20240501.0,2024.0,True
S0079-6700(24)00064-9__FULL.xml,False,20240701.0,2024.0,True
S0079-6700(25)00011-5__FULL.xml,False,20250301.0,2025.0,True
S0079-6700(25)00037-1__FULL.xml,False,20250501.0,2025.0,True
S0079-6700(25)00071-1__FULL.xml,False,20250801.0,2025.0,True
S0079-6700(25)00081-4__FULL.xml,False,20250901.0,2025.0,True
S0079-6700(99)00006-4__FULL.xml,False,19990501.0,1999.0,True
S0079-6786(04)00011-1__FULL.xml,False,20040101.0,2004.0,True
S0079-6786(15)00012-6__FULL.xml,False,20150901.0,2015.0,True
S0079-6786(18)30009-8__FULL.xml,False,20180601.0,2018.0,True
S0079-6816(14)00020-3__FULL.xml,False,20140801.0,2014.0,True
S0094-5765(04)00150-X__FULL.xml,False,20040801.0,2004.0,True
S0094-5765(13)00349-4__FULL.xml,False,20140201.0,2014.0,True
S0094-5765(17)30661-6__FULL.xml,False,20171001.0,2017.0,True
S0094-5765(24)00215-7__FULL.xml,False,20240701.0,2024.0,True
S0098-1354(11)00002-0__FULL.xml,False,20111115.0,2011.0,True
S0098-1354(12)00236-0__FULL.xml,False,20130405.0,2013.0,True
S0098-1354(13)00374-8__FULL.xml,False,20140305.0,2014.0,True
S0098-1354(14)00326-3__FULL.xml,False,20150202.0,2015.0,True
S0098-1354(17)30024-8__FULL.xml,False,20170406.0,2017.0,True
S0098-1354(21)00103-4__FULL.xml,False,20210701.0,2021.0,True
S0098-1354(23)00125-4__FULL.xml,False,20230701.0,2023.0,True
S0098-1354(23)00321-6__FULL.xml,False,20231101.0,2023.0,True
S0098-1354(25)00005-5__FULL.xml,False,20250301.0,2025.0,True
S0141-0229(98)00093-3__FULL.xml,False,19990101.0,1999.0,True
S0141-3910(00)00023-9__FULL.xml,False,20000601.0,2000.0,True
S0141-3910(00)00095-1__FULL.xml,False,20000101.0,2000.0,True
S0141-3910(00)00101-4__FULL.xml,False,20000101.0,2000.0,True
S0141-3910(00)00131-2__FULL.xml,False,20000101.0,2000.0,True
S0141-3910(00)00138-5__FULL.xml,False,20000101.0,2000.0,True
S0141-3910(01)00048-9__FULL.xml,False,20010601.0,2001.0,True
S0141-3910(01)00056-8__FULL.xml,False,20010601.0,2001.0,True
S0141-3910(01)00066-0__FULL.xml,False,20010101.0,2001.0,True
S0141-3910(01)00069-6__FULL.xml,False,20010101.0,2001.0,True
S0141-3910(01)00215-4__FULL.xml,False,20020101.0,2002.0,True
S0141-3910(01)00217-8__FULL.xml,False,20020101.0,2002.0,True
S0141-3910(01)00266-X__FULL.xml,False,20020101.0,2002.0,True
S0141-3910(02)00052-6__FULL.xml,False,20020601.0,2002.0,True
S0141-3910(02)00180-5__FULL.xml,False,20020101.0,2002.0,True
S0141-3910(03)00176-9__FULL.xml,False,20040101.0,2004.0,True
S0141-3910(03)00400-2__FULL.xml,False,20040501.0,2004.0,True
S0141-3910(04)00038-2__FULL.xml,False,20040601.0,2004.0,True
S0141-3910(04)00091-6__FULL.xml,False,20041001.0,2004.0,True
S0141-3910(04)00148-X__FULL.xml,False,20041101.0,2004.0,True
S0141-3910(04)00177-6__FULL.xml,False,20040901.0,2004.0,True
S0141-3910(04)00178-8__FULL.xml,False,20040901.0,2004.0,True
S0141-3910(04)00260-5__FULL.xml,False,20050201.0,2005.0,True
S0141-3910(04)00334-9__FULL.xml,False,20050201.0,2005.0,True
S0141-3910(05)00039-X__FULL.xml,False,20050701.0,2005.0,True
S0141-3910(05)00091-1__FULL.xml,False,20050901.0,2005.0,True
S0141-3910(05)00271-5__FULL.xml,False,20060401.0,2006.0,True
S0141-3910(05)00282-X__FULL.xml,False,20060401.0,2006.0,True
S0141-3910(05)00383-6__FULL.xml,False,20060301.0,2006.0,True
S0141-3910(06)00068-1__FULL.xml,False,20060901.0,2006.0,True
S0141-3910(06)00323-5__FULL.xml,False,20070201.0,2007.0,True
S0141-3910(06)00327-2__FULL.xml,False,20070201.0,2007.0,True
S0141-3910(07)00044-4__FULL.xml,False,20070401.0,2007.0,True
S0141-3910(07)00056-0__FULL.xml,False,20070501.0,2007.0,True
S0141-3910(07)00338-2__FULL.xml,False,20080201.0,2008.0,True
S0141-3910(07)00353-9__FULL.xml,False,20080301.0,2008.0,False
S0141-3910(08)00161-4__FULL.xml,False,20080801.0,2008.0,True
S0141-3910(09)00130-X__FULL.xml,False,20090801.0,2009.0,True
S0141-3910(09)00160-8__FULL.xml,False,20090901.0,2009.0,True
S0141-3910(09)00201-8__FULL.xml,False,20090901.0,2009.0,True
S0141-3910(09)00275-4__FULL.xml,False,20091101.0,2009.0,True
S0141-3910(09)00322-X__FULL.xml,False,20091201.0,2009.0,True
S0141-3910(10)00275-2__FULL.xml,False,20110301.0,2011.0,True
S0141-3910(11)00277-1__FULL.xml,False,20111001.0,2011.0,True
S0141-3910(11)00301-6__FULL.xml,False,20111201.0,2011.0,True
S0141-3910(12)00173-5__FULL.xml,False,20120801.0,2012.0,True
S0141-3910(12)00252-2__FULL.xml,False,20120901.0,2012.0,True
